DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA
43935,0.022362782,0.001134148,-0.006527034,0.016920059,0.015910769,0.017296901,0.02784606,0.013868983,0.022925257,0.010722586,-0.001633906,0.029400844,0.009372771,-0.015122748,-0.0040754,0.006106271,0.024096027,0.004577881,0.020737714,0.017486192,0.004789669,0.028007568,0.023873422,0.028961037
43936,-0.013533604,-0.051656299,-0.037051169,-0.034071019,-0.02491396,-0.03708075,-0.012597871,-0.038788435,-0.045042352,-0.039112355,-0.038463379,-0.031095685,-0.006776773,-0.045848204,-0.0072144,-0.047769925,-0.002419725,-0.03159233,-0.042175696,0.009399831,-0.018519169,-0.010169535,-0.042753693,-0.023789177
43937,-0.015557938,-0.0191602,-0.003391936,-0.004805477,0.003166017,-0.001584987,0.005823022,-0.018600464,-0.006465426,-0.010100965,0.00081521,-0.005983862,0.003349367,0.017089718,-0.006608296,-0.003661809,-0.008189088,0.006894519,-0.011380272,-0.00291937,-0.00806109,0.00055182,-0.00625413,0.004524913
43938,0.023203227,0.028977828,0.022211827,0.036666025,0.02209477,0.029350204,0.024670061,0.020104332,0.027773038,0.038351558,0.031623328,0.0046036,0.014582972,0.043331011,0.0015126,0.021785464,0.015392817,0.020577376,0.041755843,0.040391187,0.018317371,0.007071133,0.0396789,0.028924703
43941,-0.017891443,-0.00323736,0.001615189,0.0009198,0.015196533,0.004872121,0.01305546,-0.006364497,-0.001243202,0.006463584,0.000102132,-0.0003124,-0.000151427,-0.008276094,0.048364014,0.003366524,-0.007673103,0.012062962,-0.011219904,0.006297993,-0.010671248,-0.003067433,0.003247576,-0.01606479
43942,-0.041166593,-0.029486872,-0.035402717,-0.038903015,-0.026491485,-0.029836563,-0.008080469,-0.027585317,-0.031922319,-0.032654432,-0.040950361,-0.022566021,-0.019302234,-0.022637379,-0.023323247,-0.030832138,-0.011203839,-0.029780532,-0.037565327,-0.035049198,-0.019366805,-0.026304715,-0.035355258,-0.030047868
43943,0.006632437,0.012034975,0.00608505,0.032314796,0.004768872,0.006486411,0.000308205,0.006732736,0.02805564,0.007192441,0.02162944,0.001912668,0.009161412,0.018541577,0.004490444,0.012855486,-0.008522315,0.020283975,-0.000518592,-0.01834268,0.01741989,0.003931169,0.018726354,0.022285972
43944,0.012558128,0.025732855,0.017014204,0.008537647,-0.000663091,0.009489422,0.015633132,0.002709289,0.011510603,0.008264545,0.015433542,0.023953154,0.003750109,0.005078717,0.01896314,0.010646826,0.015721367,0.007786667,0.035138653,0.018361853,0.005386039,0.001484807,0.020774871,0.001175689
43945,0.000879,-0.009572934,-0.022931195,0.004789824,-0.004153466,-0.010431437,-0.012167446,-0.019462622,-0.004674907,-0.015533236,-0.013592286,-0.010060183,-0.012016225,0.003200086,0.00194057,-0.009221813,-0.001685673,-0.013224229,-0.022693482,-0.008734933,-0.008963249,-0.013270305,-0.015656905,0.013727127
43948,0.031407479,0.011387178,0.032486181,0.018230983,0.014976228,0.029222817,0.008586728,0.020956699,0.013250756,0.026525033,0.02288554,0.02861732,0.017779034,0.022343244,0.046413037,0.030298867,0.019675396,0.018054056,0.015426844,0.0093236,0.009921809,0.011212437,0.014980847,0.018424629
43949,0.004668806,0.022233053,0.026443472,0.013633913,0.010435166,0.010565101,0.008035929,0.012644287,0.026104587,0.013959451,0.020307391,0.011360813,0.007919328,0.016883967,-0.000106399,0.014235081,0.005333851,0.01400482,0.029683153,0.031109128,0.015022061,0.003347286,0.030880834,-0.002266564
43950,0.021305507,0.03391995,0.026360742,0.032927573,0.004766881,0.022431303,-0.005844258,0.030663866,0.03240524,0.021896409,0.025519131,0.013459599,0.0022688,0.040000798,0.001316581,0.020236374,0.001728155,0.013448601,0.027100142,0.000376944,0.017391452,0.007139305,0.023131353,0.028894753
43951,0.025281107,-0.001668348,-0.021696387,-0.024737179,-0.013504109,-0.007696121,0.00632982,-0.008326137,-0.000561393,-0.008917857,-0.013106962,-0.00807523,-0.000218338,-0.007128096,0.013322496,-0.009647268,0.005866355,-0.009743252,0.014583602,-0.001811244,0.006780272,0.017956149,0.001898974,-0.013293815
43952,-0.062406469,0.005649346,0.0056494,-0.024431331,0.007813069,0.00565015,-0.003521768,0.0056494,0.0056494,0.005649364,-0.023957239,0.0056494,-6.93998E-05,0.0056494,-0.005433166,0.005636867,-0.017645026,0.005604293,-0.0063586,-0.022334292,0.0056494,-0.004059685,-0.004779328,-0.029126497
43955,0.007419492,-0.037897864,-0.051083445,0.008532316,-0.033810791,-0.037395993,-0.021592754,-0.042177849,-0.040745615,-0.046132265,-0.013557769,-0.040841349,-0.036449608,-0.048530798,-0.042196517,-0.040491366,-0.0012536,-0.041306397,-0.035205264,-0.005084303,-0.027614322,-0.021172541,-0.051735227,0.005183972
43956,0.023563426,0.01462529,0.009052909,0.009615571,0.008448703,0.019558685,0.001391874,0.005286007,0.002316446,0.015903805,0.014515849,0.003713283,0.008517844,-0.007352776,0.026771725,0.009526506,0.0027644,0.018348417,0.024827151,0.00935375,0.008337375,0.003312001,0.027178729,0.009089783
43957,-0.006815161,-0.006136275,-0.001326889,-0.008262191,0.002999864,-0.006713953,0.005092007,-0.011633556,-0.004294514,-0.01441445,-0.00585815,-0.017664775,0.013823756,-0.015935594,-0.004205405,-0.014561214,0.0049294,-0.009476367,-0.021257686,-0.000909634,-0.011217574,0.004268446,-0.009697873,-0.005814931
43958,0.004317191,0.014488714,0.008714266,0.011685262,0.005979234,0.01171136,0.008542371,0.008428218,0.016164085,0.013662203,0.010417515,0.001214164,-0.005166016,0.01861701,0.012505944,0.00190442,-0.005206008,0.016455042,0.017086331,0.012476437,0.004983783,0.00154366,0.017965843,0.013546553
43959,0.018889466,0.016851095,0.011486846,0.013886374,0.014003253,0.016386503,0.006259621,0.01300168,0.014372689,0.019762055,0.01033524,0.006358534,0.015190884,0.021502079,0.000972139,0.017898888,0.020691397,0.018472522,0.02426102,0.020012691,0.019735211,0.004934404,0.025412032,0.019226279
43962,0.003821581,-0.010172116,-0.004180636,9.81504E-05,-0.000986003,-0.007939054,0.009401875,-0.015328751,-0.004726057,-0.013279412,-0.006505807,-0.011996893,0.014614965,-0.021466465,0.005284956,-0.005583169,0.004488294,0.00120458,-0.022966604,-0.005396705,-0.003888741,0.002564567,-0.014168954,-0.00029084
43963,-0.005318136,-0.003949301,-0.006669239,-0.010503992,0.007329874,0.007672814,0.006902938,0.018104367,0.012114013,0.002298072,0.004600182,0.004370337,-0.007289646,-0.000351201,-0.008467085,0.012129928,0.000890319,0.006314566,0.020464001,0.010755585,0.000931206,-0.000460456,0.020963332,-0.021247255
43964,-0.004379144,-0.017948266,-0.025394086,-0.029710895,-0.015406128,-0.022709013,-0.003786255,-0.020360314,-0.02461382,-0.027584279,-0.021321954,-0.010908831,8.68491E-05,-0.015083566,-0.022659376,-0.020378523,0.000928137,-0.011870767,-0.014167445,-0.016560632,-0.006915389,-0.004804832,-0.031424949,-0.019712412
43965,-0.024387266,-0.024337345,-0.02872124,0.00229091,-0.025862991,-0.021481803,-0.014979376,-0.017868814,-0.026183108,-0.01933428,-0.028827894,-0.002388795,-0.009297547,-0.013088111,-0.050146714,-0.019805343,-0.019628868,-0.024918991,-0.032279298,-0.011137457,-0.039581567,-0.021960681,-0.033570919,0.010897334
43966,0.010492189,0.005396559,0.013266017,0.009775784,0.004892881,0.013180334,0.005260382,-0.007956929,0.001737944,0.005838125,0.00436126,0.007637133,0.001376517,0.001649812,0.00193384,0.002693334,0.002820021,0.001973957,0.018735387,-0.010954374,0.008269558,-0.00027312,0.008635436,0.005450478
43969,0.027424086,0.036068504,0.035732433,-0.0000036,0.034395547,0.047410526,0.027313504,0.04894929,0.052722401,0.055021322,0.044100579,0.030665351,0.008789836,0.069305049,0.054987994,0.043755354,0.003228994,0.040185791,0.042942047,0.024070212,0.04821269,0.009925085,0.056991575,0.034519496
43970,0.025647858,-0.034259975,-0.018638842,0.032000258,0.003836936,0.006005209,0.01090922,-0.021571994,0.010439489,-0.009629173,-0.0003444,-0.006079886,0.017906396,0.002138652,0.006039703,-0.019004072,0.011546621,0.009443752,0.022424679,0.014972074,0.009512902,0.015267685,0.012061311,-0.01005546
43971,0.012715737,0.016447398,0.014257588,0.006617238,0.012511372,0.01483138,0.018666913,0.016670414,0.022054172,0.014629083,0.010676968,0.014649563,0.003969033,0.019066053,0.009468812,0.014117464,0.011858897,0.024556319,0.018520384,0.009441485,0.017129088,-0.002858126,0.010272299,0.017614909
43972,-0.01128869,-0.020168562,-0.016663544,-0.013160377,-0.005833072,-0.012946086,-0.004036256,-0.003315298,-0.0041506,-0.01363557,-0.00831947,-0.005523238,-0.010863148,-0.008203241,-0.009713737,-0.008598007,-0.004867246,-0.020146036,-0.0078526,-0.009023236,0.002999046,-0.004676195,-0.006394894,-0.006850427
43973,-0.013295909,0.003542639,0.001472628,-0.002545267,-0.013937193,-0.005107832,-0.005328485,-0.002806259,-0.005092379,-0.003993317,-0.005653025,-0.005029435,-0.046965649,-0.000423956,-0.003380235,0.006887561,-0.006141702,-0.007533182,-0.019690893,-0.010459159,0.002323646,-0.023740673,-0.005001214,0.002859896
43976,0.024008432,0.013776324,0.01151124,0.01411808,0.01490951,0.022898882,0.015172775,0.022267059,0.009998368,0.022240328,0.001218962,0.018358215,0.007059459,0.013510101,0.019838815,0.018612913,0.015081571,0.013526631,0.016943476,0.012012773,0.008000787,0.000541197,0.021354941,-0.0000036
43977,0.043907819,0.031609718,0.047414052,0.014582548,0.007887315,0.014618644,0.006555149,0.027515916,0.028438322,0.022746826,0.029516255,0.027744181,0.018706856,0.036872927,0.002203714,0.021036192,0.020600485,0.01010543,0.028414728,0.027190206,0.004021317,0.016594827,0.014520949,0.014443681
43978,-0.010490262,0.011964288,0.02238774,0.00816062,-0.011058327,0.001928029,-0.026496264,0.020678431,0.014511869,0.013949997,0.000962548,0.037239041,-0.010240701,0.006472321,-0.004370344,-0.000237602,0.006870168,-0.005859021,0.001949891,0.005201863,-0.005854013,-0.004715903,0.002988293,0.015488023
43979,0.023845786,0.015941607,0.022428574,0.002238396,0.024230562,0.020276495,0.035208721,0.016183222,0.017958022,0.025372336,0.021315032,0.009573585,-0.01007895,0.011400617,-0.003184332,0.030378315,0.01729663,0.021718485,0.009772819,-0.005129667,0.029054551,0.002388067,0.029409902,-0.003819653
43980,-0.016867888,-0.002756653,-0.011674229,-0.006034115,0.000805421,-0.008463844,0.008770536,-0.00878862,-0.003439841,-0.00774099,-0.017634946,-0.011408529,0.005270437,-0.000965147,0.001816672,-0.000574344,-0.006313632,-0.004066264,-0.006953221,-0.004513951,0.001047904,0.006122581,0.005465317,0.004623809
43983,0.031557004,0.0008644,0.019787289,0.017165173,-0.000147095,0.000881183,-0.000561845,0.015637256,0.009866389,0.013594303,0.024391469,0.007957256,0.034575183,0.019091465,-0.006263106,0.015025014,0.003999476,0.014684713,0.0078214,0.0141524,0.014803041,0.018870481,0.014606724,0.006674997
43984,0.018388357,0.032192276,0.019673977,0.016853127,0.010986586,0.030743215,0.006165629,0.029462938,0.011944921,0.024171757,0.012845153,0.020645597,0.006399151,0.01255927,0.008095731,0.027530834,0.003114212,0.015962529,0.03195968,0.026622323,0.029122509,0.026736599,0.018063144,0.008547212
43985,0.028107198,0.02171678,0.038339295,0.011511072,0.018434566,0.029772784,0.009625737,0.032429153,0.014555264,0.033041445,0.028473262,0.00608456,0.017182081,0.034169854,-0.001282213,0.033769433,0.003296675,0.027047285,0.028427941,0.019432438,0.019182609,0.025563334,0.031390652,0.015287186
43986,0.00625701,0.016942114,0.012760384,-0.004020898,-0.001751208,0.005138164,0.004341865,-0.000103613,0.010293287,0.007862565,-0.006792248,0.004314102,0.004507826,0.011750145,0.014024634,0.010333251,0.001813865,0.005520749,0.009778628,0.013018159,0.008229763,3.83443E-05,0.004584364,-0.002994706
43987,0.008093996,0.03096325,0.018840623,0.028074872,0.003613446,0.020131639,-0.000773718,0.032990988,0.012853312,0.029017326,0.030604674,0.014646902,0.008995205,0.018062687,-0.0039056,0.023739677,-0.002085704,0.020934136,0.035121972,0.009170121,-0.01049478,0.021864275,0.020876676,0.025762532
43990,0.001249397,0.009600101,-0.006796494,0.011537901,0.002547396,-0.004069204,-0.006172928,-0.001760241,-0.007129942,-0.00637476,-0.005775701,-0.0024226,-0.002705367,-0.012814238,0.022272524,-0.001401591,0.020674023,-0.013416865,0.010698298,0.03292199,-0.012029405,0.017869883,-0.013860674,0.014444993
43991,0.019055574,-0.015524302,-0.012660203,-0.01089272,0.0097454,-0.004616071,0.006116826,-0.011068238,-0.002958364,-0.008135098,-0.014785582,0.001334179,0.009533178,-0.019149419,0.00260277,-0.006976646,0.007552506,0.001952801,-0.01706579,-0.015726777,-0.003208541,-0.001687907,-0.00819488,-0.009869451
43992,0.006187437,-0.021530182,-0.014668574,-0.005142276,-0.000102932,-0.00965017,0.007859906,-0.010308241,-0.011148511,-0.008807104,0.000716788,-0.024761589,0.0055611,-0.006105828,0.00470995,-0.009999596,0.003526409,-0.004731193,-0.010613852,-0.004090301,-0.008096651,0.005199903,-0.010002628,-0.006946918
43993,-0.044704679,-0.037940712,-0.041051111,-0.052586707,-0.022035063,-0.032567914,-0.012976142,-0.042921466,-0.033126647,-0.040614359,-0.044496745,-0.01402084,-0.015299526,-0.038940378,-0.026090376,-0.041961679,-0.015798342,-0.027428283,-0.047973771,-0.020177638,-0.016750456,-0.034757157,-0.045852209,-0.059952532
43994,-0.028600302,-0.002343481,-0.002955068,0.00907213,-0.018263013,-0.012491208,-0.013609438,-0.013033985,-0.006046635,-0.0091061,-0.005212645,-0.011237394,-0.002656269,-0.007071127,-0.008027636,-0.008788347,-0.01685363,-0.00666459,-0.010275513,-0.03312715,-0.017961298,-0.009352004,-0.012069196,0.014454341
43997,-0.020252256,-0.009421399,0.00874892,0.005774741,0.00488184,-0.001209383,-0.003224818,-0.000268492,-0.000500558,-0.002356733,-0.002981516,0.00341894,-0.01983267,0.00683617,-0.017652084,0.00733642,-0.026185901,-0.004653051,-0.01436363,0.004687573,-0.006130033,-0.019309615,0.004986485,0.011152738
43998,0.043238909,0.023380102,0.030416634,0.012609311,0.021082575,0.028418301,0.010044597,0.030014851,0.027917345,0.024705538,0.029310292,0.031451052,0.02744114,0.028245718,0.034907798,0.030630681,0.040698395,0.031803596,0.031084813,0.007951557,0.017162434,0.01919127,0.027474907,0.018409055
43999,0.011071047,-0.00648017,-0.008468495,-0.003956159,0.013625274,0.013938078,0.014883345,-0.002164216,-0.005571701,0.004086511,-0.001737106,-0.007063731,0.0069844,0.003798524,-0.004279278,-0.005251121,-0.002673467,0.008281459,-0.003931467,0.03263229,0.005971536,0.00228191,0.009106538,-0.004616116
44000,-0.014881814,-0.005478714,-0.002320119,0.001604217,0.000912042,-0.00655022,-0.006181484,-0.009935477,0.001867313,-0.005287396,-0.011734461,-0.01364109,0.004552401,0.009443163,-0.002784939,-0.003437078,0.00305456,-0.003463949,-0.007525935,-0.011156871,-0.003478581,0.001192361,-0.006471705,0.001501159
44001,0.003655952,-0.006624544,-0.011676988,0.000162208,0.00288562,0.000992445,0.008496538,-9.01402E-05,-0.002784595,-0.00057447,0.004787546,0.007606372,0.00862399,-0.003285406,-0.000159562,0.001943348,-0.002204328,0.006259466,-0.003053202,0.005130842,0.007989597,-0.01190288,-0.004699553,-0.004801086
44004,0.004914953,-0.009011518,0.002126886,0.00668727,-0.004051004,-0.000165239,0.002948365,-0.003221465,-0.00444144,-0.001026384,-0.000189691,0.011287727,-0.006818092,-0.000866029,-0.014715136,0.002219572,-0.000613877,0.001460376,-0.010078366,-0.001764826,-0.00433401,4.16225E-05,-0.001692619,0.006686016
44005,0.00983477,0.017674099,0.02154945,0.007228594,0.012032634,0.019377299,0.020092736,0.018866115,0.018100235,0.020595025,0.015939322,0.01135365,0.018654073,0.013678623,0.001192097,0.024200948,0.00942886,0.023195037,0.023305343,0.001920711,0.01511467,0.003323555,0.025599469,0.00383851
44006,-0.0094441,-0.033947255,-0.037324618,-0.022038741,-0.021668563,-0.03226011,-0.021829085,-0.033395841,-0.020367477,-0.033093748,-0.034807239,-0.01335223,-0.001192427,-0.034741537,-0.022232552,-0.037885929,-0.007991189,-0.032913129,-0.026088218,-0.008916121,-0.02361231,-0.003469991,-0.027884159,-0.026634959
44007,-0.02649373,0.002958918,0.004968857,0.003871063,0.00057961,0.005750531,-0.00761258,0.003792064,-0.002061629,0.006344449,0.001136093,-0.02327629,-2.35504E-05,-0.007922612,-0.005556972,-0.000411003,-0.013558974,-0.002604524,-0.013267179,-0.007070004,0.00042348,-0.010858584,0.007392453,0.011814644
44008,0.011621798,-0.004402349,-0.010042065,-0.018796167,-0.001102656,-0.004358843,-0.006197893,-0.011430502,0.000832113,-0.001496748,-0.005768404,-0.010678703,-0.010529915,-0.001966273,0.002541751,-0.005605489,0.009195046,-0.002465019,-0.011745643,-0.003844284,-0.001382603,0.002076498,-0.002038576,-0.023310561
44011,-0.014988195,0.008781024,0.004696748,0.01454751,0.002071598,0.007568035,0.003083659,0.016423772,0.007435923,0.010527418,0.004789153,-0.000587007,-0.012161949,0.01390393,-0.036462322,0.01768302,-0.021534246,0.00237464,0.008566668,0.009091197,0.012282416,-0.009230625,0.008172062,0.014886103
44012,0.021377835,0.000919849,0.006601665,0.016041928,0.003613514,0.007442054,-0.001096492,-0.004936921,-0.004439362,0.000748329,0.003929577,0.00571809,0.005424357,-0.007535436,0.005805841,-0.003063118,0.004928481,0.007928471,-0.001992381,0.019662657,-0.000920326,0.004729238,0.002279434,0.0155302
44013,0.008222547,0.003180406,-0.00193539,-0.0000064,0.004651282,0.001364801,0.009726151,0.001483496,0.00569038,-1.25666E-05,0.005360434,0.003695011,-9.47398E-05,0.003758993,0.029449739,-0.001351237,-0.009232246,0.004624976,0.023138898,-0.003557368,0.000735081,0.005061733,0.009351003,0.003920447
44014,0.017295069,0.011303434,0.01517396,0.007310182,0.009107495,0.01910165,0.013161687,0.032525789,0.009602835,0.022504651,0.014510018,0.028601684,0.03238312,0.01613938,0.01605664,0.023797662,0.000570935,0.012974694,0.005030234,0.020351864,0.020168641,0.007553473,0.013860696,0.004676118
44015,0.007557608,-0.005015037,-0.001520947,0.000526502,-0.003413573,-0.001891834,-0.000325587,-0.010089677,-0.003749409,-0.006185671,-0.01116127,-0.002397522,0.017419286,-0.011435272,0.0013916,-0.006987827,0.007065406,-0.001101602,-0.0024246,0.008340278,-0.005501803,0.005063549,-0.002084182,-0.0000064
44018,-9.94787E-05,0.030709508,0.025923089,0.008133823,0.016668079,0.01654607,0.013357777,0.023827569,0.022666641,0.020763412,0.021253773,0.003391476,0.027665658,0.022256947,-0.017500008,0.018626105,0.015557183,0.021629875,0.01988493,0.010359638,-0.001526593,0.015353783,0.02485078,0.014995775
44019,-0.001204328,-0.009690605,-0.00501759,-0.006527762,-0.00238523,-0.008182151,-0.003167907,-0.012831007,-0.01411352,-0.006374638,-0.006664538,-0.019132037,-0.005964981,0.00118001,-0.002531588,-0.002594341,-0.003555003,-0.004145241,-0.004189523,0.012214003,0.019107839,-0.007321998,0.000787884,-0.010597846
44020,-0.016447101,-0.007807796,-0.003883075,0.004921835,-0.001762395,-0.004925969,0.010778105,-0.009546966,-0.007320853,-0.007170992,-0.006553882,-0.00259302,0.01952661,-0.015123531,-0.018685777,-0.002837455,-0.007346283,0.00094812,0.00067333,-0.004609625,0.012305733,0.001720886,-0.000686786,0.008705034
44021,0.006373647,-0.007490113,-0.009981995,-0.00584247,-0.005549878,-0.001208699,-0.001153694,-0.0124815,-0.011220693,-0.011686582,-0.010023852,-0.001160703,0.021075306,-0.012399151,-0.001320104,-0.019270896,0.002461542,-0.00624279,-0.012663414,-0.023661403,-0.010383864,-0.004333671,-0.009782633,-0.005980472
44022,-0.006939694,0.003631593,0.017045936,0.00690493,0.009305733,0.007816927,0.003056118,0.010907578,0.006171535,0.008874427,0.009872946,-0.003321458,-0.016795682,0.014870045,-0.0020174,0.012212237,-0.009667038,0.004528158,0.002741311,-0.001635442,0.011670011,0.000918764,0.010889634,0.010635368
44025,0.012989196,0.012899047,0.010062618,-0.00362362,0.003810343,0.014517942,0.014767689,0.017381473,0.029744492,0.019435907,0.008455339,0.001318662,0.004305808,0.011713456,0.031943267,0.014728156,0.018280491,0.020273663,0.027798951,0.001404518,0.001197126,-0.007085726,0.021856539,-0.011660165
44026,-0.010502001,0.003973714,-0.002091941,0.012113616,-0.000555494,-0.006805948,-0.009566742,-0.00697526,0.00744478,-0.00636244,-0.010592724,0.006210192,-0.021807156,0.002615742,-0.008468028,-0.003474613,-0.004898611,-0.011027183,0.001281671,-0.005676582,-0.003152182,-0.008960619,-0.000895976,0.013716832
44027,0.024975325,0.012808666,0.00983736,0.017401263,0.012225681,0.016400419,0.022891177,0.01857513,0.005175092,0.01981276,0.022467215,0.006616369,0.004120667,0.030758031,0.029673254,0.020157439,0.017780946,0.009432116,0.028632647,0.01520613,-0.00720199,0.008879222,0.021717974,0.012480789
44028,-0.006707182,-0.000599633,0.000398492,-0.003104418,-0.002570757,-0.002565559,-0.002255027,0.000624967,0.001312851,-0.002499914,-0.005542991,0.00646315,-0.03522472,0.00104856,-0.013306273,0.004612474,-0.009352948,-0.006645187,0.00098311,-0.006695063,0.014165559,-0.007471238,-0.002597706,-0.004222329
44029,0.001496532,-0.002690649,-0.002752212,0.004385612,0.002823479,0.003237371,0.004783198,-0.003433193,0.000349594,-0.002920583,0.000144193,0.004548477,0.012878717,-0.006608144,0.001937693,0.002644798,-0.002945883,-0.002121078,0.003660774,0.005753867,0.004035165,-0.001079607,0.009895529,0.003667777
44032,-0.002930859,0.002208376,0.00596614,0.006959964,0.004979154,0.009443843,0.015658079,0.006324236,0.010061838,0.006240674,0.00709679,0.017973535,0.004967776,0.008332243,0.009973001,0.012722203,0.000628383,0.011355168,0.006809858,0.000706771,0.014915488,-0.000520721,0.016683162,0.008642464
44033,0.041009865,0.014681532,0.014602559,0.006607926,0.003012661,0.011765202,0.010018714,0.006398384,0.005963437,0.006026618,0.008911351,-0.015906305,0.033750909,0.01040244,0.01428408,0.00869771,0.00784227,0.011525264,0.024060715,0.022804734,0.013508872,0.007984771,0.00397405,0.002192577
44034,-0.006849651,0.003038626,-0.005238643,0.002651509,0.009158066,0.006896531,0.002995392,-0.004363807,0.013193406,-0.002205575,-0.007151242,0.023944923,-0.024981862,0.002277583,-0.002435439,0.003536754,-0.008547615,-0.005263482,-0.008383434,0.00412531,0.00312042,-0.010493267,0.013086754,0.005245974
44035,-0.000327224,-0.010075453,-0.001174869,-0.007497993,0.003997777,-0.001863519,-0.002455309,-0.000127758,0.019019573,-0.000364382,0.000897426,-0.009073843,0.01146069,0.000620865,-0.006445755,-0.006333095,0.00156658,0.007645688,-0.010878038,-0.00470872,0.003207824,0.006103621,0.000154831,-0.011372081
44036,-0.013597419,-0.008931425,-0.008034995,-0.001836204,-0.010307917,-0.016129003,-0.011335723,-0.00766565,-0.003446053,-0.01196316,-0.010429179,-0.005145749,-0.030908244,-0.009205212,-1.93875E-05,-0.014802406,0.01075646,-0.020154433,-0.001715357,-0.005149215,-0.012161555,-0.009234152,-0.019500702,-0.007401345
44039,0.008825182,0.00490091,0.003033922,0.013780465,0.00680921,0.011252908,0.013326079,-0.002343025,0.005293099,0.008662701,0.004110438,0.000626954,-0.005579106,0.005578249,-0.007191362,0.008826963,0.008588868,0.011806901,0.006212462,0.002877991,0.004787345,0.001442085,0.01772367,0.009164352
44040,-0.000499793,-0.00751039,0.007098707,-0.001963813,-0.000405621,-0.002583299,-0.002636523,0.006290426,-0.00885368,-0.00838842,0.008975902,0.004305862,0.017635367,0.007319141,0.002460257,-0.009003047,-0.003607701,0.001075951,-0.003047304,-0.004476325,-0.012727312,0.005787682,-0.007407647,-0.007076515
44041,-0.001345891,-0.002639564,0.000301103,0.011013714,0.004114606,0.006598323,0.000902163,-0.000625486,0.000594827,0.010164584,0.003494585,0.004365831,0.002667166,0.0033996,0.004766555,0.004817784,-0.011683648,0.00116613,0.008188908,-3.4695E-05,-0.00142444,0.000498522,0.008708132,0.013798911
44042,0.002624002,-0.020962246,-0.006073509,-0.005888462,-0.013631307,-0.026117336,-0.007182089,-0.024243813,-0.016091176,-0.019832718,-0.015198661,-0.017622902,-0.000200044,-0.012231112,6.45316E-05,-0.027123682,-0.005863362,-0.022636847,-0.034403424,0.004231091,-0.01704276,-0.010309036,-0.024278866,-0.003823837
44043,-0.01364012,-0.001720377,-0.016783357,-0.002494231,-0.005536288,0.000456666,-0.002220364,-0.00883013,0.015474551,-0.00794671,-0.001656574,0.000612738,0.001137809,-0.002086181,0.000913713,2.34229E-05,-0.031667007,-0.001508561,0.01482979,0.008045513,0.002176743,0.002361996,0.002062024,0.005546987
44046,-0.009881646,0.00260064,-0.000901233,-0.0000036,0.008426637,0.012236078,0.006563172,0.005730827,0.014349721,0.008553222,0.012117035,-0.008494151,0.003997831,0.012737712,0.011741755,0.006877654,0.013397289,0.012544697,0.009382226,-0.015618755,0.004683159,-0.019056344,0.018882038,0.008969714
44047,0.024603807,0.018012402,0.007350642,0.016193892,0.000736354,0.001177158,-0.009559187,0.007414316,0.003250525,0.003850364,0.001987288,0.017628491,0.019193811,-0.005215937,0.002768489,0.012630236,0.022626673,0.001222396,0.010727361,0.009366979,0.006002638,0.013620305,-0.002004851,0.004515418
44048,0.006218905,0.018736338,0.01264029,0.016778382,0.007862941,0.015052706,0.012734339,0.014902423,0.013320619,0.020321314,0.020245316,0.020723636,0.008308908,0.024658956,0.017394659,0.016506345,0.004112198,0.020419102,0.032028371,0.009357552,0.016113137,0.012974348,0.019703316,0.007760506
44049,0.006440785,-0.014415015,-0.017632593,-0.001109279,-0.006436245,-0.010023107,-0.010802868,-0.014726576,-0.007561944,-0.012514638,-0.010833808,0.000505041,-0.001619565,-0.009098098,-0.002451551,-0.016402156,-0.003576673,-0.014302335,-0.007026559,-0.00061334,-0.007923597,0.005947778,-0.0070068,0.00462235
44050,-0.009943737,-0.00413788,-0.003175042,-0.007190008,-0.001156934,0.003703048,0.007174591,-0.005982157,0.000563596,-0.003359035,-0.001485708,-0.010971583,-0.017919618,0.001903146,-0.0020406,-0.002294786,-0.004879827,-0.006779433,-0.00804344,-0.012769452,-0.006561317,-0.005558967,-0.000637437,0.000454481
44053,0.014511759,0.007940091,0.002366809,0.00485366,-0.000920013,0.000920679,-0.005377404,0.010594149,-0.000436724,0.001133255,0.005519041,-0.02236625,-0.013836119,-0.000267816,-0.000340423,0.004835509,0.0004684,-0.007713044,0.004133686,-0.003609796,-0.000168098,-0.000524108,0.00079851,0.002593079
44054,0.004022427,0.019065103,0.020476074,-0.005292951,0.007295368,0.015225454,0.019571416,0.028169832,0.009907342,0.021783356,0.015731461,0.011010078,0.011715742,0.023750119,0.013765909,0.024283139,0.015846667,0.016542845,0.023342271,-0.002054186,0.004762379,-0.000814792,0.013240586,-0.007944231
44055,-0.001024676,0.007732278,0.0090241,0.008724745,0.016478301,0.00738191,0.008667131,0.007516337,0.011952313,0.011987638,0.012822459,0.015586344,-0.000160173,0.010261567,0.009274261,0.011696697,0.006901456,0.01694575,0.012456551,-0.01354017,0.014157734,0.003456687,0.007323944,0.013384801
44056,-0.005251739,-0.003914928,-0.000263885,0.002928826,0.002340733,0.000119727,0.005289966,-0.000211932,0.002172172,-0.000447658,-0.006440283,0.009833929,0.005513778,6.88757E-05,-0.002359445,-0.003739482,0.011966298,-0.005463857,0.007862639,-0.005185601,-0.000840482,0.013817126,0.004638184,-0.000640685
