DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA
42919.00,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,-0.01,-0.01,0.00,0.01,-0.01,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00
42920.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.01,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00
42921.00,0.01,0.00,-0.01,-0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,-0.01,0.00,-0.01
42922.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
42923.00,0.01,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
42926.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
42927.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00
42928.00,0.01,0.00,-0.01,0.00,0.00,-0.01,0.00,-0.01,-0.01,-0.01,-0.01,0.00,0.00,-0.02,0.00,-0.01,0.00,0.00,-0.01,0.01,-0.01,0.01,-0.01,0.00
42929.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.01,-0.01,0.00,-0.02,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00
42930.00,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.01,0.00,0.00
42933.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00
42934.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00
42935.00,0.01,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.01,-0.01,0.00,0.00,-0.01,0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.00
42936.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,0.01,0.01,0.00,0.00
42937.00,0.01,0.00,0.00,0.00,-0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00
42940.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00
42941.00,-0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,-0.01,0.01,0.00,-0.02,0.00,0.00,0.00,-0.01,0.00,-0.01,0.01,-0.01,0.00,0.00
42942.00,-0.01,-0.01,-0.02,0.00,0.00,0.00,-0.01,0.00,-0.01,-0.01,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,-0.02,-0.01,0.00,0.00,-0.01,0.00,0.00
42943.00,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00
42944.00,0.01,-0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00
42947.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,-0.02,-0.01,0.00,0.00,0.01,0.00,0.00,0.01,-0.01,0.00,-0.01,0.00,0.00
42948.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,-0.01,-0.01,0.01,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00
42949.00,0.01,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,-0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01
42950.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.02,0.04,0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
42951.00,0.00,0.01,0.00,-0.01,0.00,-0.01,0.00,-0.01,0.00,-0.01,0.00,0.01,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42954.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.03,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.01,0.00
42955.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
42956.00,0.00,0.00,0.01,0.00,0.01,0.00,-0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01
42957.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00
42958.00,0.01,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.00
42961.00,0.00,0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,0.01,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00
42962.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01
42963.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
42964.00,0.00,-0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00
42965.00,0.00,0.01,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42968.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00
42969.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,-0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.00
42970.00,0.00,-0.02,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42971.00,0.00,0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,-0.01,0.00,0.01,0.00,0.00,0.01
42972.00,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.00,0.00
42975.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
42976.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00
42977.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
42978.00,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,0.00,-0.01,0.00,-0.01,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42979.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.00
42982.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,-0.01,0.00,-0.01,0.00,0.01,0.00,-0.01,0.00
42983.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,-0.01,0.01,0.01,0.01,0.00,-0.01,0.01,-0.01,0.01,-0.01,0.00,0.00,0.00
42984.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00
42985.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.02,-0.01,0.00,0.00,0.01,0.00,0.00,-0.02,0.00,-0.01,0.00
42986.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00
42989.00,0.00,0.01,0.00,-0.01,0.00,0.00,-0.01,0.00,-0.01,-0.01,0.00,-0.01,0.00,-0.01,-0.03,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,-0.01,0.00
42990.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,-0.01,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42991.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42992.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00
42993.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,-0.01,0.00,0.00,0.00
42996.00,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,0.02,0.00,0.00,0.00,-0.01,0.00,0.02,0.00,0.00,0.00
42997.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
42998.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,0.01,0.00
42999.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00
43000.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00
43003.00,0.00,0.00,-0.01,0.00,0.01,0.00,-0.01,0.00,0.00,-0.01,0.00,0.01,0.01,0.03,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43004.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43005.00,0.00,0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01
43006.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00
43007.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.02,0.00,0.00,0.00
43010.00,0.00,0.00,0.03,0.00,0.01,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.01,-0.01,0.00,0.00,0.02,-0.02,0.00,0.01
43011.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,-0.01,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43012.00,0.01,0.02,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.01,0.00,0.00
43013.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00
43014.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
43017.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.03,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00
43018.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00
43019.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.02,-0.01,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
43020.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.01,-0.01,0.00,0.00,0.00
43021.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.00
43024.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
43025.00,-0.01,0.01,-0.01,-0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43026.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,-0.01,0.00,-0.01,0.00,0.01,0.00,0.00,0.00
43027.00,0.01,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43028.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,-0.01,0.00
43031.00,0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,-0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00
43032.00,0.00,0.00,0.01,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00
43033.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.01,-0.01,0.00,0.01,0.01,-0.01,0.00
43034.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.01,-0.02,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00
43035.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43038.00,0.00,-0.01,0.01,0.00,0.01,0.00,-0.01,-0.01,0.01,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,-0.01
43039.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,-0.01,0.00,-0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.01
43040.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,-0.02,0.00,0.00,-0.01,0.01,0.00,0.01,0.00,0.01,0.00,-0.01
43041.00,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.01,0.03,0.00,-0.01,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00
43042.00,0.00,0.02,0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00
43045.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00
43046.00,-0.01,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.00,0.00,0.01,0.00,-0.01,0.00,0.01,0.00,-0.01,0.00,0.01,0.00,-0.01,0.00,0.00,-0.01
43047.00,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00
43048.00,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
43049.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,-0.01,0.00,0.01,0.00
43052.00,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,0.00,-0.01,0.01,-0.01,0.00
43053.00,0.01,0.01,0.00,-0.01,0.01,0.00,0.00,0.00,0.01,0.00,-0.01,-0.01,0.00,0.01,0.00,-0.01,0.00,0.01,0.00,0.00,0.00,0.01,-0.01,0.00
43054.00,0.00,-0.01,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,-0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00
43055.00,0.00,-0.01,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.02,0.00,-0.01,-0.01,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.01
43056.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01
43059.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01
43060.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,-0.02,-0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.02,0.00,-0.01,0.00
43061.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00
43062.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43063.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.01,0.00,0.00
43066.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.02,0.01,0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00
43067.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
43068.00,0.00,0.01,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
43069.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.01
43070.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00
43073.00,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,-0.01,0.00,0.01,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00
43074.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.01,0.00,0.00,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.00,0.00
43075.00,0.00,-0.01,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,-0.01,0.01,0.01,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
43076.00,-0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00,-0.01,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00
43077.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43080.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,-0.01,-0.01,0.01,-0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,-0.01,0.00
43081.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,-0.01,0.00
43082.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.01
43083.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,-0.03,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43084.00,0.00,0.02,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01
43087.00,-0.01,-0.02,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,-0.01,-0.02,0.00,0.00,-0.01,-0.01,-0.01,0.01,0.00,0.01,0.00,0.00,-0.01,0.01
43088.00,-0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.00,-0.01,0.01,0.00,0.00,0.00,-0.02,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00
43089.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00
43090.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
43091.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00
43094.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43095.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43096.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,-0.01,0.01,0.00,0.00,0.00,0.00
43097.00,0.01,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00
43098.00,0.01,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.01,-0.01,0.01,0.01,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00
43101.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43102.00,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.01,-0.01,-0.01,0.02,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00
43103.00,0.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,-0.01,-0.01,0.00,0.00
